Customer_ID,Customer_Name,Month,Dish_Ordered,Quantity_Ordered,Order_Time,Payment_Method
2918,Sunita Sen,October,Paneer Manchurian,3,Morning,Card
9762,Soham Bose,December,Ghee Rice,5,Morning,Wallet
7126,Meera Iyer,July,Aloo Mutter/Aloo Gobi,5,Night,UPI
7871,Anirban Roy,December,Omlet (Single),3,Evening,UPI
3368,Soham Bose,September,Omlet (Double),1,Afternoon,Cash
5426,Rajesh Gupta,September,Idly (3 Pcs),2,Night,Cash
2275,Meera Iyer,March,Set Dosa (3 Pcs),3,Afternoon,Card
4593,Sunita Sen,December,Jeera Rice,3,Afternoon,Wallet
7763,Priya Sharma,November,Egg Burji (2 Eggs),4,Afternoon,Cash
2883,Sunita Sen,December,Veg Fried Rice,4,Morning,UPI
1984,Meera Iyer,November,Kabab Full (8 Pcs),4,Afternoon,Card
5668,Rajesh Gupta,August,Egg Burji (2 Eggs),5,Morning,UPI
8692,Meera Iyer,February,Chicken Noodles,1,Afternoon,Wallet
2964,Arvind Das,June,Rohu (Fry/Curry),3,Morning,Wallet
6375,Meera Iyer,February,Chicken Masala,4,Night,UPI
8257,Sunita Sen,July,Bangda Fry (Ayala),5,Afternoon,Card
1924,Arvind Das,August,Jeera Rice,3,Night,Cash
2003,Rajesh Gupta,February,Masala Dosa,1,Night,Cash
2068,Arvind Das,November,Plain Dosa (2 Pcs),1,Evening,Wallet
1909,Soham Bose,February,Egg Noodles,2,Night,UPI
4542,Rajesh Gupta,July,Poori Bajji (3 Pcs),1,Afternoon,Cash
7301,Meera Iyer,September,Bangda Fry (Ayala),3,Evening,Cash
2364,Soham Bose,August,Idly (3 Pcs),1,Night,Card
2923,Arvind Das,July,Chicken Kosha,1,Morning,UPI
5224,Arvind Das,February,Tomato Fry,3,Morning,Card
6686,Anirban Roy,September,Aloo Mutter/Aloo Gobi,1,Evening,Wallet
8670,Arvind Das,November,Chicken Kosha,2,Afternoon,Wallet
4212,Soham Bose,July,Mutter Paneer,4,Night,Card
9097,Priya Sharma,March,Chicken Biryani,4,Morning,Card
2746,Anirban Roy,October,Kashmiri Aloo Dum,2,Afternoon,Cash
1644,Sunita Sen,February,Chicken Fried Rice,1,Night,Wallet
6049,Sunita Sen,January,Plain Rice,2,Afternoon,Wallet
4357,Priya Sharma,June,Chicken Masala,3,Evening,Cash
7684,Priya Sharma,May,Idly (3 Pcs),4,Night,Card
1061,Priya Sharma,September,Chicken Curry,4,Night,UPI
7472,Anirban Roy,February,Gobi Manchurian,2,Evening,UPI
6156,Arvind Das,September,Egg Masala (Double),3,Afternoon,UPI
7968,Arvind Das,September,Chilly Chicken (Half 6 Pcs),4,Morning,UPI
8698,Meera Iyer,November,Paneer Butter Masala,3,Afternoon,Wallet
3297,Priya Sharma,January,Cylon/Kerala Parota,1,Night,UPI
8724,Meera Iyer,May,Set Dosa (3 Pcs),1,Afternoon,Cash
7801,Soham Bose,August,Butter Chicken,2,Afternoon,Cash
2007,Soham Bose,August,Kabab Half (4 Pcs),1,Afternoon,Card
4992,Soham Bose,March,Paneer Butter Masala,2,Afternoon,Wallet
7096,Priya Sharma,November,Paneer Chilly,1,Afternoon,UPI
4294,Rajesh Gupta,February,Chilly Chicken (Full 12 Pcs),2,Morning,Cash
8698,Sunita Sen,April,Veg Meals,2,Night,Wallet
3490,Anirban Roy,January,Mutton Masala (Kosha/Fry/Kadai),5,Morning,Card
1654,Anirban Roy,February,Channa Masala,5,Afternoon,Wallet
8760,Sunita Sen,July,Egg Torka,2,Evening,Wallet
1230,Soham Bose,September,Kabab Half (4 Pcs),4,Morning,UPI
3564,Priya Sharma,January,Chicken Do Pyaza,1,Morning,Cash
9047,Soham Bose,November,Egg Fried Rice,2,Night,Cash
3655,Sunita Sen,February,Kabab Full (8 Pcs),5,Evening,Wallet
1037,Arvind Das,December,Parota,1,Afternoon,Cash
3946,Anirban Roy,March,Veg Meals,5,Night,Wallet
7012,Meera Iyer,March,Onion Dosa,3,Night,UPI
9072,Sunita Sen,November,Egg Torka,5,Afternoon,Card
1971,Priya Sharma,August,Chicken Fry,5,Morning,Cash
1661,Anirban Roy,March,Egg Burji (2 Eggs),1,Evening,Card
3471,Sunita Sen,May,Chicken Noodles,2,Afternoon,UPI
7903,Rajesh Gupta,May,Bangda Fry (Ayala),2,Evening,UPI
7659,Rajesh Gupta,April,Aloo Posto,5,Night,Wallet
6580,Sunita Sen,May,Math Curry,5,Afternoon,Cash
2713,Meera Iyer,June,Chicken Noodles,5,Afternoon,UPI
5030,Anirban Roy,December,Omlet (Double),2,Afternoon,UPI
6944,Arvind Das,January,Channa Masala,1,Night,UPI
8218,Anirban Roy,September,Egg Chilly,1,Evening,UPI
6827,Anirban Roy,October,Egg Fried Rice,2,Afternoon,Cash
5530,Arvind Das,June,Roti,3,Morning,Wallet
6102,Soham Bose,February,Mutton Biryani,4,Morning,Cash
7372,Soham Bose,November,Butter Dhal Fry,3,Afternoon,UPI
2578,Sunita Sen,September,Poori Bajji (3 Pcs),3,Evening,Cash
8032,Soham Bose,April,Plain Rice,4,Afternoon,UPI
2013,Rajesh Gupta,March,Aloo Mutter/Aloo Gobi,2,Night,UPI
2081,Sunita Sen,March,Ghee Rice,1,Night,Cash
9783,Sunita Sen,August,Egg Chilly,5,Evening,Card
3682,Rajesh Gupta,August,Egg Noodles,4,Morning,Wallet
1677,Arvind Das,August,Chicken Do Pyaza,3,Night,Card
4303,Meera Iyer,August,Poori Bajji (3 Pcs),2,Afternoon,Wallet
5001,Sunita Sen,March,Paneer Butter Masala,2,Afternoon,Wallet
9526,Meera Iyer,July,Veg Meals,3,Afternoon,UPI
9539,Soham Bose,October,Egg Noodles,2,Night,Cash
4406,Sunita Sen,March,Chilly Chicken (Half 6 Pcs),3,Night,Cash
4615,Meera Iyer,October,Parota,4,Morning,Card
7885,Sunita Sen,May,Plain Rice,3,Afternoon,Card
2923,Rajesh Gupta,January,Veg Fried Rice,1,Night,Wallet
7220,Arvind Das,May,Gobi Manchurian,2,Evening,Card
4307,Arvind Das,August,Palak Paneer,3,Evening,Wallet
2873,Priya Sharma,May,Plain Dosa (2 Pcs),1,Evening,Cash
1519,Priya Sharma,October,Chicken Noodles,4,Evening,Wallet
3279,Priya Sharma,March,Bangda Fry (Ayala),5,Afternoon,Cash
2799,Rajesh Gupta,March,Green Peas Masala,5,Afternoon,Cash
3005,Priya Sharma,March,Veg Noodles,4,Morning,Cash
8966,Anirban Roy,October,Rohu (Fry/Curry),2,Night,UPI
3178,Arvind Das,March,Egg Masala (Single),5,Night,Wallet
2128,Meera Iyer,December,Chilly Chicken (Full 12 Pcs),4,Evening,UPI
9692,Soham Bose,August,Chicken Kosha,5,Morning,Card
5319,Soham Bose,April,Egg Torka,5,Morning,Wallet
4759,Meera Iyer,May,Chicken Masala,4,Night,UPI
2489,Meera Iyer,October,Jeera Rice,5,Evening,Card
5675,Soham Bose,July,Chicken Kosha,2,Night,Cash
9831,Soham Bose,June,Gobi Manchurian,5,Night,Cash
1707,Soham Bose,March,Veg Fried Rice,3,Morning,UPI
6029,Anirban Roy,July,Jeera Rice,1,Morning,Cash
8757,Rajesh Gupta,November,Aloo Posto,5,Morning,Cash
7300,Priya Sharma,February,Aloo Mutter/Aloo Gobi,3,Morning,Cash
9354,Meera Iyer,June,Onion Dosa,3,Morning,UPI
3183,Priya Sharma,August,Onion Dosa,2,Evening,Card
4568,Meera Iyer,April,Veg Meals,1,Evening,UPI
8050,Meera Iyer,January,Butter Dhal Fry,1,Afternoon,UPI
3266,Anirban Roy,May,Chicken Fry,3,Afternoon,Cash
3622,Rajesh Gupta,June,Aloo Posto,1,Morning,UPI
9794,Rajesh Gupta,October,Chicken Fried Rice,4,Night,Cash
6223,Rajesh Gupta,December,Gobi Manchurian,5,Night,Wallet
4328,Anirban Roy,July,Veg Fried Rice,4,Night,Card
1125,Rajesh Gupta,March,Kashmiri Aloo Dum,2,Afternoon,Cash
8913,Sunita Sen,December,Egg Chilly,5,Afternoon,Card
3904,Arvind Das,September,Jeera Rice,5,Afternoon,Wallet
5043,Anirban Roy,October,Egg Torka,1,Afternoon,Card
7498,Soham Bose,June,Omlet (Single),5,Afternoon,Wallet
4371,Meera Iyer,July,Mutton Biryani,5,Morning,UPI
7247,Soham Bose,February,Egg Torka,1,Night,Cash
1100,Meera Iyer,March,Omlet (Double),4,Afternoon,UPI
4292,Priya Sharma,June,Omlet (Double),2,Evening,Wallet
1499,Meera Iyer,July,Plain Rice,1,Morning,Wallet
5004,Meera Iyer,January,Gobi Manchurian,4,Night,Cash
8065,Sunita Sen,May,Egg Masala (Double),5,Evening,UPI
7948,Arvind Das,April,Roti,2,Morning,Cash
7958,Sunita Sen,February,Masala Rice,4,Afternoon,Cash
1096,Priya Sharma,June,Chicken Kosha,5,Morning,Cash
5531,Priya Sharma,March,Gobi Manchurian,4,Morning,UPI
7219,Arvind Das,June,Egg Torka,2,Evening,UPI
2979,Sunita Sen,June,Veg Noodles,1,Morning,UPI
8676,Anirban Roy,August,Omlet (Single),2,Evening,Cash
8275,Arvind Das,June,Chicken Curry,1,Evening,UPI
1344,Priya Sharma,January,Katla (Fry/Curry),3,Morning,Wallet
5864,Arvind Das,May,Bangda Fry (Ayala),5,Evening,UPI
6490,Priya Sharma,February,Mutter Paneer,1,Night,UPI
6905,Soham Bose,May,Mutton Biryani,3,Afternoon,Card
4375,Sunita Sen,October,Paneer Butter Masala,5,Morning,Card
3302,Soham Bose,September,Green Peas Masala,5,Morning,UPI
6083,Priya Sharma,July,Butter Dhal Fry,5,Night,Card
3760,Arvind Das,June,Mutton Biryani,3,Morning,Wallet
7534,Arvind Das,June,Palak Paneer,2,Night,Card
5083,Rajesh Gupta,October,Veg Fried Rice,5,Afternoon,Cash
6944,Meera Iyer,November,Chicken Noodles,4,Evening,Card
3610,Meera Iyer,June,Kabab Half (4 Pcs),2,Evening,Cash
2655,Rajesh Gupta,June,Veg Meals,2,Evening,Cash
1970,Sunita Sen,April,Plain Rice,1,Evening,Cash
6571,Priya Sharma,February,Green Peas Masala,1,Afternoon,UPI
2319,Sunita Sen,March,Mutton Masala (Kosha/Fry/Kadai),5,Afternoon,Card
1249,Meera Iyer,October,Egg Torka,2,Evening,UPI
3371,Anirban Roy,March,Plain Rice,1,Afternoon,Cash
9449,Soham Bose,June,Egg Burji (2 Eggs),2,Night,Wallet
4387,Priya Sharma,March,Chicken Masala,2,Night,Cash
8779,Sunita Sen,November,Egg Chilly,3,Evening,UPI
2688,Priya Sharma,September,Cylon/Kerala Parota,1,Afternoon,Cash
9283,Meera Iyer,July,Parota,3,Morning,Wallet
6975,Meera Iyer,October,Mutter Paneer,3,Evening,UPI
8116,Sunita Sen,February,Chicken Kosha,2,Morning,Cash
1711,Soham Bose,September,Butter Chicken,2,Night,Wallet
2107,Anirban Roy,March,Paneer Butter Masala,5,Evening,Card
8178,Soham Bose,September,Egg Torka,2,Evening,Wallet
7983,Soham Bose,November,Egg Fried Rice,2,Evening,UPI
1296,Soham Bose,March,Egg Burji (2 Eggs),5,Evening,Cash
2641,Meera Iyer,January,Kabab Half (4 Pcs),4,Morning,Card
9655,Rajesh Gupta,January,Egg Masala (Double),5,Morning,Card
6818,Arvind Das,January,Rohu (Fry/Curry),4,Evening,Wallet
1095,Anirban Roy,June,Roti,1,Morning,Cash
7551,Soham Bose,June,Chilly Chicken (Full 12 Pcs),5,Night,Cash
9937,Arvind Das,December,Set Dosa (3 Pcs),5,Afternoon,Wallet
6358,Soham Bose,April,Veg Noodles,4,Night,UPI
3413,Anirban Roy,February,Paneer Butter Masala,1,Afternoon,Card
7790,Arvind Das,May,Chicken Biryani,3,Evening,Cash
6612,Meera Iyer,May,Plain Rice,2,Night,Cash
6347,Meera Iyer,November,Set Dosa (3 Pcs),2,Night,Wallet
4322,Arvind Das,July,Chicken Masala,1,Evening,Card
9731,Priya Sharma,April,Kabab Half (4 Pcs),3,Morning,Card
2379,Sunita Sen,February,Paneer Butter Masala,1,Night,Wallet
3137,Sunita Sen,September,Set Dosa (3 Pcs),5,Afternoon,UPI
7753,Soham Bose,February,Chicken Do Pyaza,1,Night,Wallet
3447,Soham Bose,August,Omlet (Double),1,Morning,Cash
2764,Sunita Sen,November,Veg Fried Rice,5,Morning,Card
3836,Anirban Roy,October,Kabab Full (8 Pcs),4,Afternoon,Card
5769,Anirban Roy,November,Butter Dhal Fry,1,Evening,Cash
3724,Sunita Sen,October,Gobi Manchurian,1,Afternoon,Wallet
6249,Meera Iyer,August,Masala Rice,4,Morning,Cash
1622,Anirban Roy,January,Egg Burji (2 Eggs),1,Morning,Card
4296,Meera Iyer,June,Aloo Mutter/Aloo Gobi,4,Morning,UPI
6786,Priya Sharma,May,Egg Masala (Single),4,Afternoon,Wallet
7146,Meera Iyer,November,Idly (3 Pcs),5,Morning,Cash
8992,Priya Sharma,June,Katla (Fry/Curry),1,Morning,Wallet
3577,Meera Iyer,July,Chicken Fry,2,Night,Wallet
2076,Soham Bose,February,Rohu (Fry/Curry),4,Night,Cash
4646,Priya Sharma,March,Chicken Fried Rice,5,Night,Card
6846,Anirban Roy,August,Chicken Noodles,5,Morning,Wallet
9162,Arvind Das,July,Set Dosa (3 Pcs),1,Morning,Wallet
8784,Arvind Das,January,Plain Rice,1,Night,Wallet
1883,Rajesh Gupta,August,Poori Bajji (3 Pcs),5,Evening,Card
2563,Arvind Das,August,Math Curry,4,Morning,Card
4110,Priya Sharma,August,Butter Dhal Fry,3,Afternoon,UPI
8292,Anirban Roy,July,Butter Dhal Fry,1,Afternoon,Cash
3105,Priya Sharma,August,Egg Chilly,1,Afternoon,Card
4640,Priya Sharma,March,Paneer Chilly,3,Morning,Wallet
1219,Sunita Sen,November,Chilly Chicken (Full 12 Pcs),5,Evening,Wallet
8692,Rajesh Gupta,May,Channa Masala,5,Evening,Wallet
4700,Priya Sharma,March,Egg Torka,5,Morning,Wallet
5524,Arvind Das,September,Chicken Fry,1,Afternoon,Cash
1537,Rajesh Gupta,July,Parota,2,Afternoon,Wallet
5780,Arvind Das,September,Onion Dosa,1,Evening,UPI
3138,Soham Bose,June,Jeera Rice,1,Evening,Cash
6149,Arvind Das,November,Dhal Fry,5,Evening,Wallet
9356,Anirban Roy,August,Egg Burji (2 Eggs),3,Night,Cash
9091,Anirban Roy,June,Paneer Manchurian,4,Afternoon,Card
7619,Soham Bose,March,Poori Bajji (3 Pcs),4,Night,Cash
5229,Sunita Sen,October,Green Peas Masala,3,Evening,Wallet
6141,Meera Iyer,May,Poori Bajji (3 Pcs),3,Night,Cash
4166,Soham Bose,November,Set Dosa (3 Pcs),5,Afternoon,Wallet
9560,Sunita Sen,April,Egg Masala (Double),5,Morning,UPI
5809,Arvind Das,August,Chilly Chicken (Full 12 Pcs),2,Evening,Cash
7075,Priya Sharma,July,Kashmiri Aloo Dum,3,Morning,Wallet
2529,Anirban Roy,April,Chicken Noodles,5,Morning,Card
1745,Priya Sharma,July,Egg Torka,1,Morning,Cash
5171,Anirban Roy,July,Chicken Kosha,5,Night,UPI
3494,Sunita Sen,February,Masala Dosa,3,Evening,UPI
6423,Anirban Roy,April,Masala Dosa,1,Afternoon,Wallet
6994,Priya Sharma,September,Paneer Chilly,3,Night,Cash
9099,Rajesh Gupta,December,Egg Fried Rice,5,Morning,Card
6194,Soham Bose,February,Chicken Curry,4,Evening,Cash
7539,Sunita Sen,May,Veg Meals,1,Morning,UPI
5487,Arvind Das,December,Mutton Biryani,2,Morning,Wallet
6854,Soham Bose,August,Channa Masala,3,Morning,Cash
8058,Meera Iyer,October,Butter Dhal Fry,4,Evening,UPI
2975,Meera Iyer,August,Omlet (Double),3,Evening,Cash
3457,Rajesh Gupta,March,Chicken Fry,1,Morning,Card
1033,Meera Iyer,July,Parota,4,Night,Cash
8159,Anirban Roy,March,Chicken Biryani,5,Night,Card
6584,Meera Iyer,September,Paneer Chilly,4,Evening,Card
5043,Meera Iyer,April,Aloo Mutter/Aloo Gobi,5,Afternoon,Card
1767,Arvind Das,March,Egg Torka,1,Afternoon,Wallet
7575,Sunita Sen,May,Mutton Biryani,5,Afternoon,UPI
2456,Priya Sharma,November,Butter Dhal Fry,5,Morning,Cash
5687,Anirban Roy,March,Egg Biryani,3,Evening,Cash
9536,Rajesh Gupta,August,Paneer Butter Masala,4,Evening,Wallet
7787,Arvind Das,March,Chicken Biryani,1,Evening,Cash
9825,Meera Iyer,March,Onion Dosa,4,Afternoon,UPI
8692,Rajesh Gupta,January,Chicken Kosha,3,Morning,Card
4949,Sunita Sen,May,Mutter Paneer,5,Morning,UPI
1839,Anirban Roy,September,Egg Fried Rice,4,Afternoon,UPI
4119,Priya Sharma,October,Veg Fried Rice,2,Morning,Card
5517,Priya Sharma,July,Butter Chicken,3,Afternoon,Wallet
7756,Rajesh Gupta,June,Egg Fried Rice,2,Afternoon,Wallet
8792,Meera Iyer,January,Channa Masala,5,Morning,Wallet
9774,Anirban Roy,July,Mutton Biryani,4,Night,Card
9134,Anirban Roy,May,Mutton Biryani,4,Evening,Card
6017,Soham Bose,November,Palak Paneer,5,Evening,Wallet
4786,Anirban Roy,April,Chicken Curry,2,Morning,Card
6700,Sunita Sen,May,Paneer Butter Masala,2,Evening,Card
7693,Priya Sharma,May,Omlet (Double),2,Afternoon,Wallet
8462,Sunita Sen,February,Gobi Manchurian,3,Afternoon,Cash
4212,Soham Bose,April,Chicken Fry,2,Morning,Wallet
2015,Soham Bose,May,Cylon/Kerala Parota,1,Morning,Wallet
1181,Arvind Das,September,Veg Meals,5,Night,Cash
6506,Meera Iyer,February,Chicken Noodles,1,Night,Card
5171,Soham Bose,May,Kashmiri Aloo Dum,5,Evening,UPI
4047,Soham Bose,January,Chilly Chicken (Full 12 Pcs),2,Afternoon,Card
8006,Meera Iyer,March,Channa Masala,4,Morning,UPI
8028,Anirban Roy,November,Bangda Fry (Ayala),4,Afternoon,UPI
2773,Arvind Das,June,Egg Masala (Single),2,Night,UPI
3150,Anirban Roy,November,Ghee Rice,2,Morning,UPI
6370,Meera Iyer,April,Egg Noodles,3,Afternoon,Cash
6415,Rajesh Gupta,July,Kabab Full (8 Pcs),2,Night,Wallet
7040,Arvind Das,July,Chicken Masala,1,Morning,Cash
8804,Sunita Sen,March,Chicken Kosha,2,Night,Wallet
8391,Anirban Roy,February,Channa Masala,4,Morning,UPI
5594,Anirban Roy,March,Chicken Noodles,5,Morning,UPI
3200,Sunita Sen,October,Kabab Half (4 Pcs),5,Afternoon,Card
3235,Priya Sharma,May,Omlet (Single),2,Afternoon,Wallet
5370,Priya Sharma,March,Chicken Masala,5,Night,Card
8813,Sunita Sen,October,Egg Fried Rice,1,Afternoon,Card
9293,Sunita Sen,August,Mutter Paneer,2,Evening,Card
9150,Meera Iyer,May,Chicken Kosha,4,Afternoon,Cash
2818,Arvind Das,March,Chilly Chicken (Full 12 Pcs),2,Evening,UPI
5351,Sunita Sen,January,Rohu (Fry/Curry),5,Afternoon,Cash
8996,Anirban Roy,May,Egg Masala (Double),1,Afternoon,Card
6535,Priya Sharma,October,Chicken Fried Rice,1,Night,Cash
9792,Soham Bose,December,Masala Dosa,4,Afternoon,Card
9578,Sunita Sen,February,Kabab Full (8 Pcs),2,Evening,Cash
9157,Sunita Sen,July,Channa Masala,4,Evening,Wallet
3802,Soham Bose,January,Aloo Posto,3,Evening,UPI
5731,Anirban Roy,October,Jeera Rice,4,Afternoon,Cash
6163,Soham Bose,December,Chicken Biryani,4,Night,UPI
8133,Meera Iyer,September,Idly (3 Pcs),2,Afternoon,Cash
1898,Arvind Das,May,Egg Biryani,1,Afternoon,Cash
1234,Soham Bose,January,Omlet (Single),1,Afternoon,UPI
8193,Anirban Roy,May,Veg Noodles,4,Morning,UPI
1037,Arvind Das,October,Chilly Chicken (Full 12 Pcs),3,Afternoon,UPI
1168,Sunita Sen,August,Parota,3,Morning,Wallet
1695,Anirban Roy,October,Parota,2,Night,UPI
5258,Rajesh Gupta,June,Bangda Fry (Ayala),4,Afternoon,UPI
8445,Meera Iyer,March,Palak Paneer,3,Evening,Wallet
7377,Priya Sharma,August,Poori Bajji (3 Pcs),3,Evening,Cash
3531,Soham Bose,April,Chicken Masala,3,Evening,Card
1153,Meera Iyer,May,Parota,1,Evening,Wallet
2492,Priya Sharma,February,Chicken Biryani,5,Morning,Card
8315,Arvind Das,November,Aloo Posto,2,Afternoon,Cash
4378,Meera Iyer,January,Onion Dosa,4,Afternoon,Card
5382,Sunita Sen,October,Egg Masala (Double),3,Morning,Wallet
5946,Sunita Sen,March,Kabab Full (8 Pcs),1,Morning,Cash
6645,Rajesh Gupta,December,Math Curry,3,Night,Card
8739,Meera Iyer,December,Math Curry,2,Afternoon,Cash
6409,Anirban Roy,July,Chicken Pepper Masala,4,Evening,Card
7477,Sunita Sen,November,Chicken Do Pyaza,5,Evening,Card
7697,Rajesh Gupta,April,Mutton Masala (Kosha/Fry/Kadai),2,Afternoon,Cash
7691,Arvind Das,August,Dhal Fry,3,Afternoon,Card
9250,Rajesh Gupta,March,Egg Chilly,1,Afternoon,Wallet
2388,Soham Bose,March,Set Dosa (3 Pcs),1,Night,Wallet
1148,Meera Iyer,April,Chicken Kosha,3,Night,Card
1111,Arvind Das,May,Set Dosa (3 Pcs),2,Morning,Cash
1544,Sunita Sen,July,Veg Meals,5,Afternoon,Cash
3021,Priya Sharma,December,Omlet (Double),4,Evening,Cash
4090,Arvind Das,April,Katla (Fry/Curry),2,Night,UPI
5926,Rajesh Gupta,September,Channa Masala,4,Morning,Cash
4151,Priya Sharma,July,Egg Masala (Double),1,Afternoon,Wallet
5300,Anirban Roy,November,Butter Chicken,2,Night,Card
7366,Meera Iyer,January,Rohu (Fry/Curry),1,Night,Wallet
1222,Anirban Roy,June,Chicken Fry,5,Evening,Wallet
6888,Soham Bose,December,Egg Torka,4,Morning,Card
2991,Arvind Das,December,Egg Fried Rice,2,Night,Wallet
1248,Rajesh Gupta,April,Poori Bajji (3 Pcs),1,Morning,UPI
4537,Anirban Roy,January,Paneer Butter Masala,3,Evening,Card
8448,Priya Sharma,March,Chicken Kosha,2,Evening,Wallet
5383,Soham Bose,January,Chicken Do Pyaza,4,Morning,Cash
6519,Rajesh Gupta,December,Chicken Biryani,1,Morning,Cash
4462,Arvind Das,November,Mutter Paneer,4,Night,Wallet
7017,Anirban Roy,January,Set Dosa (3 Pcs),5,Night,Wallet
7319,Rajesh Gupta,June,Chicken Fry,1,Night,UPI
5105,Rajesh Gupta,September,Plain Dosa (2 Pcs),1,Afternoon,Wallet
9853,Anirban Roy,October,Egg Torka,5,Morning,Card
1280,Soham Bose,February,Palak Paneer,4,Afternoon,Wallet
2687,Arvind Das,February,Egg Masala (Single),5,Morning,Cash
1416,Anirban Roy,August,Mutter Paneer,2,Afternoon,UPI
9155,Rajesh Gupta,October,Plain Dosa (2 Pcs),5,Morning,Card
4453,Anirban Roy,July,Plain Dosa (2 Pcs),3,Afternoon,UPI
2062,Sunita Sen,May,Egg Masala (Double),1,Evening,Card
3704,Meera Iyer,December,Plain Rice,3,Afternoon,UPI
3458,Meera Iyer,January,Katla (Fry/Curry),3,Morning,Wallet
5339,Arvind Das,September,Gobi Manchurian,5,Night,Cash
6917,Rajesh Gupta,June,Set Dosa (3 Pcs),3,Night,Card
3628,Sunita Sen,August,Omlet (Double),1,Morning,Wallet
3561,Priya Sharma,September,Omlet (Single),4,Night,Card
3888,Rajesh Gupta,October,Poori Bajji (3 Pcs),1,Morning,UPI
7520,Meera Iyer,August,Chicken Pepper Masala,5,Afternoon,Card
2399,Meera Iyer,June,Egg Fried Rice,3,Evening,Cash
5997,Priya Sharma,September,Egg Biryani,5,Evening,UPI
6828,Priya Sharma,April,Chicken Kosha,3,Morning,UPI
8080,Soham Bose,August,Onion Dosa,1,Morning,UPI
6272,Arvind Das,November,Set Dosa (3 Pcs),1,Morning,Wallet
8801,Sunita Sen,August,Green Peas Masala,2,Night,Cash
3743,Soham Bose,September,Set Dosa (3 Pcs),5,Morning,Card
2385,Priya Sharma,February,Tomato Fry,3,Morning,Card
9610,Soham Bose,February,Chicken Biryani,4,Evening,UPI
4787,Meera Iyer,October,Veg Fried Rice,3,Afternoon,Wallet
1145,Rajesh Gupta,February,Roti,2,Morning,Cash
5728,Priya Sharma,December,Egg Masala (Double),5,Evening,Cash
4423,Meera Iyer,May,Aloo Mutter/Aloo Gobi,4,Night,Wallet
7390,Sunita Sen,July,Masala Rice,1,Evening,UPI
4272,Meera Iyer,January,Gobi Manchurian,4,Morning,Wallet
7708,Priya Sharma,March,Masala Rice,2,Afternoon,Card
2746,Anirban Roy,November,Ghee Rice,3,Evening,Wallet
2348,Priya Sharma,September,Chicken Kosha,1,Evening,UPI
9522,Meera Iyer,September,Bangda Fry (Ayala),5,Night,Card
5863,Sunita Sen,December,Chicken Curry,3,Morning,UPI
5928,Sunita Sen,April,Omlet (Single),5,Afternoon,UPI
5537,Anirban Roy,June,Chicken Pepper Masala,2,Afternoon,Card
6534,Priya Sharma,October,Parota,1,Morning,Card
8035,Anirban Roy,June,Plain Dosa (2 Pcs),2,Evening,Wallet
4358,Anirban Roy,November,Chicken Fry,5,Night,UPI
5716,Soham Bose,July,Masala Rice,5,Evening,Card
3946,Sunita Sen,September,Egg Fried Rice,4,Afternoon,Wallet
7074,Priya Sharma,November,Parota,2,Morning,Cash
3474,Anirban Roy,July,Set Dosa (3 Pcs),5,Afternoon,UPI
8806,Soham Bose,December,Kabab Half (4 Pcs),2,Morning,UPI
7080,Rajesh Gupta,September,Math Curry,2,Night,Cash
3614,Arvind Das,November,Mutter Paneer,5,Night,Wallet
9021,Sunita Sen,June,Masala Rice,3,Evening,Cash
1217,Priya Sharma,April,Egg Masala (Single),5,Morning,Wallet
8504,Sunita Sen,January,Kashmiri Aloo Dum,4,Morning,Cash
4278,Arvind Das,August,Omlet (Double),1,Morning,Card
9831,Meera Iyer,July,Egg Torka,3,Afternoon,Wallet
7247,Meera Iyer,May,Aloo Mutter/Aloo Gobi,3,Evening,Cash
5603,Soham Bose,October,Kabab Half (4 Pcs),1,Afternoon,Cash
9069,Sunita Sen,August,Gobi Manchurian,2,Night,Card
3467,Sunita Sen,August,Paneer Chilly,1,Afternoon,Cash
1568,Sunita Sen,April,Plain Rice,4,Night,Cash
3344,Rajesh Gupta,March,Idly (3 Pcs),2,Evening,Cash
8032,Meera Iyer,November,Channa Masala,2,Night,Card
1902,Arvind Das,October,Chicken Fry,1,Afternoon,UPI
6884,Meera Iyer,June,Onion Dosa,1,Night,Wallet
8820,Rajesh Gupta,December,Chilly Chicken (Full 12 Pcs),5,Morning,Wallet
3224,Sunita Sen,April,Egg Noodles,2,Evening,UPI
5961,Sunita Sen,December,Math Curry,4,Afternoon,Card
9084,Soham Bose,September,Paneer Manchurian,4,Morning,Cash
2339,Arvind Das,March,Plain Dosa (2 Pcs),4,Morning,UPI
2043,Anirban Roy,June,Veg Noodles,3,Night,Cash
9827,Sunita Sen,October,Butter Chicken,3,Night,Cash
